House_Price,House_Title,Post_Date,House_Link,House_Long,House_Lat
229900.0,"1255 Dominion ST Winnipeg, Manitoba","Fri, 14 Jun 2019 19:14:13 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/1255-dominion-st-winnipeg-manitoba/1434374731,-97.1765325,49.9041446
539900.0,"42 Luzon BAY Winnipeg, Manitoba","Fri, 14 Jun 2019 19:14:13 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/42-luzon-bay-winnipeg-manitoba/1434374727,-97.2005197,49.9616657
384900.0,"108057 21W RD Lundar, Manitoba","Fri, 14 Jun 2019 19:14:12 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/108057-21w-rd-lundar-manitoba/1434374695,-98.04143119999999,50.69800189999999
424900.0,"28 PRAIRIE SPRING BAY Winnipeg, Manitoba","Fri, 14 Jun 2019 19:14:12 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/28-prairie-spring-bay-winnipeg-manitoba/1434374700,-97.2047711,49.9589282
415000.0,"138 Bairdmore BLVD Winnipeg, Manitoba","Fri, 14 Jun 2019 19:14:08 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/138-bairdmore-blvd-winnipeg-manitoba/1434374554,-97.1618788,49.7926207
350000.0,"29 Wyldewood CR Niverville, Manitoba","Fri, 14 Jun 2019 19:16:50 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/29-wyldewood-cr-niverville-manitoba/1421139720,-97.0296911,49.59223230000001
449000.0,"Homes for Sale in Victoria Bay Estates, Manitoba $449,000","Fri, 14 Jun 2019 19:16:47 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-victoria-bay-estates-manitoba-449-000/1427663634,-97.01540146420001,50.5436756428
439900.0,"Homes for Sale in La Salle, Manitoba $439,900","Fri, 14 Jun 2019 19:16:46 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-la-salle-manitoba-439-900/1427663622,-97.2562978372,49.6952614534
349000.0,"63 AURORA WAY Gimli, Manitoba","Fri, 14 Jun 2019 19:16:29 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/63-aurora-way-gimli-manitoba/1398232073,-96.9815795,50.6502077
249900.0,"103 Ayashawath CR Buffalo Point, Manitoba","Fri, 14 Jun 2019 19:15:57 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/103-ayashawath-cr-buffalo-point-manitoba/1384703870,-95.2365511,49.0131585
474900.0,"Homes for Sale in Kildonan Meadows, Winnipeg, Manitoba $474,900","Fri, 14 Jun 2019 19:21:53 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-kildonan-meadows-winnipeg-manitoba-474-900/1409867203,-97.043299,49.89542
395000.0,"154 Raymond Giroux DR La Broquerie, Manitoba","Fri, 14 Jun 2019 19:21:41 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/154-raymond-giroux-dr-la-broquerie-manitoba/1409865931,-96.474754,49.52858990000001
648800.0,GINO&apos;S HOMES IN TAYLOR FARM,"Fri, 14 Jun 2019 19:21:36 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/ginos-homes-in-taylor-farm/1369672163,-97.3525765,49.8672365
1149900.0,Stunning Gino&apos;s Brand New Two Story &quot;SHOWHOME&quot; in Bridgewater,"Fri, 14 Jun 2019 20:55:23 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/stunning-ginos-brand-new-two-story-showhome-in-bridgewater/1382372639,-97.13837439999999,49.895136
204900.0,"1 Fairmont CR Steinbach, Manitoba","Sat, 15 Jun 2019 05:12:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/1-fairmont-cr-steinbach-manitoba/1440996763,-96.6991582,49.5269413
354900.0,"11 1ST AVE Balmoral, Manitoba","Sat, 15 Jun 2019 05:18:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/11-1st-ave-balmoral-manitoba/1440999815,-97.31246089999999,50.2554386
228900.0,"330 Inkster BLVD Winnipeg, Manitoba","Sat, 15 Jun 2019 05:18:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/330-inkster-blvd-winnipeg-manitoba/1440999055,-97.12995719999999,49.9290738
619900.0,"11 Beachgrove CRT Winnipeg, Manitoba","Sat, 15 Jun 2019 05:18:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/11-beachgrove-crt-winnipeg-manitoba/1440998287,-97.1942256,49.78500500000001
487000.0,"155 Kilroy ST Winnipeg, Manitoba","Sat, 15 Jun 2019 05:18:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/155-kilroy-st-winnipeg-manitoba/1440999853,-97.1990853,49.7821241
509900.0,"26 Kittiwake PL Winnipeg, Manitoba","Sat, 15 Jun 2019 05:42:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/26-kittiwake-pl-winnipeg-manitoba/1441000127,-97.11571339999999,49.8479339
369900.0,"36 Glenview AVE Winnipeg, Manitoba","Sat, 15 Jun 2019 05:42:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/36-glenview-ave-winnipeg-manitoba/1441000712,-97.13179199999999,49.909844
294900.0,"210 Duffield ST Winnipeg, Manitoba","Sat, 15 Jun 2019 05:42:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/210-duffield-st-winnipeg-manitoba/1440999850,-97.1571149,49.7692754
1540000.0,"6 Avonlynn CRT Winnipeg, Manitoba","Sat, 15 Jun 2019 05:42:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/6-avonlynn-crt-winnipeg-manitoba/1441000231,-97.1079424,49.89455539999999
299000.0,"1355 Dawson RD Lorette, Manitoba","Sat, 15 Jun 2019 05:48:01 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/1355-dawson-rd-lorette-manitoba/1440999855,-96.86890439999999,49.7377307
249900.0,"3 Piccadilly ST Winnipeg, Manitoba","Sat, 15 Jun 2019 05:48:01 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/3-piccadilly-st-winnipeg-manitoba/1441000078,-97.20441939999999,49.9228849
749900.0,"821 Dorchester AVE Winnipeg, Manitoba","Sat, 15 Jun 2019 05:54:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/821-dorchester-ave-winnipeg-manitoba/1440999043,-97.159589,49.871024
289757.0,South Transcona 1115 Copeland,"Sat, 15 Jun 2019 09:12:16 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/south-transcona-1115-copeland/1441033526,-96.9814528,49.8823668
345000.0,Brand new house Fort Garry Area,"Sat, 15 Jun 2019 14:20:34 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/brand-new-house-fort-garry-area/1441117495,-97.1549726,49.8443683
424900.0,2002 Built Cabover on Pie Lot on Cul-de-sac in Eaglemere,"Sat, 15 Jun 2019 16:33:49 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/2002-built-cabover-on-pie-lot-on-cul-de-sac-in-eaglemere/1441147881,-95.9047909,49.992062
649900.0,615 Churchill Drive - Listed by Sheraz Ali,"Sat, 15 Jun 2019 17:08:46 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/615-churchill-drive-listed-by-sheraz-ali/1441154808,-97.137168,49.8563479
324900.0,280 Tyndall Ave in Tyndall Park - Listed by Sheraz Ali,"Sat, 15 Jun 2019 17:08:42 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/280-tyndall-ave-in-tyndall-park-listed-by-sheraz-ali/1441154793,-97.1995895,49.93504859999999
319900.0,43 Lafayette Bay - Listed by Sheraz Ali,"Sat, 15 Jun 2019 17:08:34 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/43-lafayette-bay-listed-by-sheraz-ali/1441154768,-97.15037090000001,49.7885148
475300.0,"2 KURELEK CR Stonewall, Manitoba","Sat, 15 Jun 2019 19:15:16 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/2-kurelek-cr-stonewall-manitoba/1427881259,-97.32416880000001,50.1347095
310900.0,"14 APPLEYARD AVE Stonewall, Manitoba","Sat, 15 Jun 2019 19:15:16 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/14-appleyard-ave-stonewall-manitoba/1427881260,-97.3273965,50.1351544
395000.0,"34 APPLEYARD AVE Stonewall, Manitoba","Sat, 15 Jun 2019 19:15:16 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/34-appleyard-ave-stonewall-manitoba/1427881253,-97.3273965,50.1351544
239900.0,"109 4th ST SW Minnedosa, Manitoba","Sat, 15 Jun 2019 19:15:15 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/109-4th-st-sw-minnedosa-manitoba/1434586976,-99.8488878,50.2456621
324900.0,"143 St. Andrews WAY Niverville, Manitoba","Sat, 15 Jun 2019 19:15:14 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/143-st-andrews-way-niverville-manitoba/1434586959,-97.0563018,49.5976532
269900.0,"41 Dandenault ST St Pierre-Jolys, Manitoba","Sat, 15 Jun 2019 19:15:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/41-dandenault-st-st-pierre-jolys-manitoba/1427880993,-96.9850637,49.44033
949900.0,"141 RIVER EDGE DR West St Paul, Manitoba","Sat, 15 Jun 2019 19:15:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/141-river-edge-dr-west-st-paul-manitoba/1427880940,-97.04261869999999,50.0216337
461500.0,"84104 102w RD Minnedosa, Manitoba","Sat, 15 Jun 2019 19:15:01 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/84104-102w-rd-minnedosa-manitoba/1427880926,-99.83864899999999,50.2470383
499900.0,"30 Mardena CR Winnipeg, Manitoba","Sat, 15 Jun 2019 19:15:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/30-mardena-cr-winnipeg-manitoba/1427880901,-97.1177221,49.8066718
229900.0,"779 Simcoe ST Winnipeg, Manitoba","Sat, 15 Jun 2019 19:14:50 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/779-simcoe-st-winnipeg-manitoba/1427880699,-97.1654763,49.9023306
394900.0,"156 Tackaberry WAY Winnipeg, Manitoba","Sat, 15 Jun 2019 19:14:28 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/156-tackaberry-way-winnipeg-manitoba/1427880087,-97.0378121,49.90308479999999
474900.0,"35 Larry Vickar DR Winnipeg, Manitoba","Sat, 15 Jun 2019 19:14:28 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/35-larry-vickar-dr-winnipeg-manitoba/1427880088,-97.0423749,49.9018664
419900.0,"820 WALLACE AVE Birds Hill, Manitoba","Sat, 15 Jun 2019 19:18:12 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/820-wallace-ave-birds-hill-manitoba/1410060954,-97.036195,49.95822
799900.0,"99 Breezy BE Steinbach, Manitoba","Sat, 15 Jun 2019 19:18:12 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/99-breezy-be-steinbach-manitoba/1410060958,-96.6514368,49.5212622
1100000.0,"Homes for Sale in Winnipeg, Manitoba $1,100,000","Sat, 15 Jun 2019 19:18:07 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-winnipeg-manitoba-1-100-000/1377897287,-97.1123001,49.6720398
204900.0,37 Leost Dr N,"Sat, 15 Jun 2019 19:17:43 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/37-leost-dr-n/1364371465,-97.935906,50.379627
209900.0,"Homes for Sale in Crescentwood, Winnipeg, Manitoba $209,900","Sat, 15 Jun 2019 19:17:31 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-crescentwood-winnipeg-manitoba-209-900/1434589042,-97.151010035,49.874196687
1079000.0,"151 Valley Brook RD Winnipeg, Manitoba","Sat, 15 Jun 2019 19:17:25 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/151-valley-brook-rd-winnipeg-manitoba/1421350955,-97.19791169999999,49.7872583
749900.0,"87 Valley Brook RD Winnipeg, Manitoba","Sat, 15 Jun 2019 19:17:24 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/87-valley-brook-rd-winnipeg-manitoba/1421350952,-97.19791169999999,49.7872583
889000.0,"260 Willow Creek RD Winnipeg, Manitoba","Sat, 15 Jun 2019 19:17:24 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/260-willow-creek-rd-winnipeg-manitoba/1421350947,-97.206312,49.7866466
259900.0,"128 St Michaels CR Lorette, Manitoba","Sat, 15 Jun 2019 19:17:24 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/128-st-michaels-cr-lorette-manitoba/1421350951,-96.87432749999999,49.7396213
839900.0,"22 Stockton PL Winnipeg, Manitoba","Sat, 15 Jun 2019 19:17:23 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/22-stockton-pl-winnipeg-manitoba/1421350810,-97.224829,49.851896
249900.0,"49073 PR 201 HWY Sundown, Manitoba","Sat, 15 Jun 2019 19:17:21 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/49073-pr-201-hwy-sundown-manitoba/1384935583,-97.308117,49.1318084
279900.0,Briarfield Crt.,"Sat, 15 Jun 2019 19:16:57 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/briarfield-crt/1427882662,-97.1576698333,49.767242833299996
349900.0,5 Bedroom Pulberry Family Home For Sale. $349 900,"Sat, 15 Jun 2019 19:30:32 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/5-bedroom-pulberry-family-home-for-sale-349-900/1441180511,-97.120639,49.838728
395000.0,"Homes for Sale in Dufresne, Manitoba $395,000","Sun, 16 Jun 2019 05:24:03 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-dufresne-manitoba-395-000/1441217640,-96.9005909448,49.751276461
389336.0,"90 Lucerne PL Winnipeg, Manitoba","Sun, 16 Jun 2019 05:48:06 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/90-lucerne-pl-winnipeg-manitoba/1441217199,-97.07240859999999,49.83860809999999
429900.0,"103 Golis BAY Winnipeg, Manitoba","Sun, 16 Jun 2019 05:48:06 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/103-golis-bay-winnipeg-manitoba/1441217283,-97.0386293,49.9162201
492500.0,"216 BERRY HILL RD Winnipeg, Manitoba","Sun, 16 Jun 2019 05:54:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/216-berry-hill-rd-winnipeg-manitoba/1441217212,-97.21159809999999,49.8798474
257900.0,"Homes for Sale in Transcona, Winnipeg, Manitoba $257,900","Sun, 16 Jun 2019 05:54:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-transcona-winnipeg-manitoba-257-900/1441218491,-96.9956165,49.9054425
265000.0,House for sale,"Sun, 16 Jun 2019 09:11:50 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/house-for-sale/1441247970,-96.5187875,49.4872704
299900.0,Open House Sunday June 16  1-3 PM. Deer Lodge area,"Sun, 16 Jun 2019 12:00:42 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/open-house-sunday-june-16-1-3-pm-deer-lodge-area/1438703173,-97.28612799999999,49.882057
349900.0,"HUGE price reduction! 24x24 AT2, 24x32 DT2 PLUS parking for RV!","Sun, 16 Jun 2019 12:21:51 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/huge-price-reduction-24x24-at2-24x32-dt2-plus-parking-for-rv/1441289452,-97.4007326,49.8827173
349900.0,West Broadway Home For Sale,"Sun, 16 Jun 2019 12:26:31 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/west-broadway-home-for-sale/1441290453,-97.1837195,49.8461149
469900.0,Spacious Gino&apos;s bungalow for sale in Bridgewater,"Sun, 16 Jun 2019 14:04:22 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/spacious-ginos-bungalow-for-sale-in-bridgewater/1258812902,-97.18320570000002,49.8069395
672900.0,Brand new Gino&apos;s Spec.bungalow  in Sage Creek..,"Sun, 16 Jun 2019 14:04:16 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/brand-new-ginos-spec-bungalow-in-sage-creek/1341804151,-97.0309573,49.8293508
674900.0,Brand new Gino &quot;SHOWHOME&quot;in Sage Creek,"Sun, 16 Jun 2019 14:04:06 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/brand-new-gino-showhome-in-sage-creek/1370283544,-97.03155040000001,49.8385054
257640.0,"Cottage for Sale Silver Islet, Thunder Bay, Ontario","Sun, 16 Jun 2019 14:03:08 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/cottage-for-sale-silver-islet-thunder-bay-ontario/1439544409,-88.7461579,48.645087
256500.0,Brand new Gino&apos;s &quot;SHOWHOME&quot; in Bridgewater Trails,"Sun, 16 Jun 2019 14:02:50 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/brand-new-ginos-showhome-in-bridgewater-trails/1395735292,-97.2038137,49.78483629999999
229900.0,River front house,"Sun, 16 Jun 2019 14:30:29 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/river-front-house/1441317671,-95.8141893,49.7199186
250000.0,Waterfront Cottage with Amazing Views of the Pinawa Channel,"Sun, 16 Jun 2019 14:45:34 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/waterfront-cottage-with-amazing-views-of-the-pinawa-channel/1439049686,-95.887375,50.268486
282900.0,"232 Marcoux AVE Lorette, Manitoba","Sun, 16 Jun 2019 19:10:57 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/232-marcoux-ave-lorette-manitoba/1428091751,-96.8656082,49.74063289999999
429900.0,"210 Taylor AVE Selkirk, Manitoba","Sun, 16 Jun 2019 19:10:56 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/210-taylor-ave-selkirk-manitoba/1428091740,-96.8656073,50.1493015
368116.0,"766 Bridge Lake DR Winnipeg, Manitoba","Sun, 16 Jun 2019 19:10:55 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/766-bridge-lake-dr-winnipeg-manitoba/1428091701,-97.1967639,49.7843921
279900.0,"105113 ROAD 18E RD Gimli Rm, Manitoba","Sun, 16 Jun 2019 19:10:52 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/105113-road-18e-rd-gimli-rm-manitoba/1428091591,-97.04498629999999,50.5513552
699900.0,"56 West Plains DR Winnipeg, Manitoba","Sun, 16 Jun 2019 19:10:52 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/56-west-plains-dr-winnipeg-manitoba/1428091608,-97.03155040000001,49.8385054
416600.0,"23 Brookfield CR Winnipeg, Manitoba","Sun, 16 Jun 2019 19:10:51 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/23-brookfield-cr-winnipeg-manitoba/1428091557,-97.2124821,49.79457439999999
479900.0,"326 Luxiana DR Grande Pointe, Manitoba","Sun, 16 Jun 2019 19:10:43 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/326-luxiana-dr-grande-pointe-manitoba/1434794440,-97.0312184,49.7731807
284900.0,"630 5th AVE Oakville, Manitoba","Sun, 16 Jun 2019 19:10:36 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/630-5th-ave-oakville-manitoba/1428090500,-97.9963126,49.9330519
219900.0,"259 Roseberry ST Winnipeg, Manitoba","Sun, 16 Jun 2019 19:09:32 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/259-roseberry-st-winnipeg-manitoba/1434794101,-97.21591049999999,49.8812604
419900.0,"Homes for Sale in Birds Hill, East St. Paul, Manitoba $419,900","Sun, 16 Jun 2019 19:16:16 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-birds-hill-east-st-paul-manitoba-419-900/1410252637,-97.06162,49.970014
364900.0,29 Hawthorne Way,"Sun, 16 Jun 2019 19:16:16 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/29-hawthorne-way/1385167869,-97.1576698333,49.767242833299996
259900.0,"Homes for Sale in Kleefeld, Manitoba $259,900","Sun, 16 Jun 2019 19:16:06 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-kleefeld-manitoba-259-900/1385167109,-97.1576698333,49.767242833299996
379900.0,"37119 38e RD Ste Anne Rm, Manitoba","Sun, 16 Jun 2019 19:15:32 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/37119-38e-rd-ste-anne-rm-manitoba/1421558725,-96.60110410000001,49.5302813
435900.0,"126 St Andrews WAY Niverville, Manitoba","Sun, 16 Jun 2019 19:15:24 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/126-st-andrews-way-niverville-manitoba/1421558279,-97.0557967,49.5988288
549000.0,"15 Pelican Inlet RD Manigotagan, Manitoba","Sun, 16 Jun 2019 19:15:23 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/15-pelican-inlet-rd-manigotagan-manitoba/1421558231,-96.36651839999999,51.1784972
341900.0,"Homes for Sale in River Park South, Winnipeg, Manitoba $341,900","Sun, 16 Jun 2019 19:15:22 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-river-park-south-winnipeg-manitoba-341-900/1428095432,-97.091704,49.824751
745990.0,"Homes for Sale in La Salle, Manitoba $745,990","Sun, 16 Jun 2019 19:15:21 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-la-salle-manitoba-745-990/1428095404,-97.27882751679999,49.6912976292
354000.0,"Homes for Sale in North Kildonan, Winnipeg, Manitoba $354,000","Sun, 16 Jun 2019 19:15:15 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-north-kildonan-winnipeg-manitoba-354-000/1428095326,-97.0631475,49.958493
224900.0,"40 Seine River TRL La Broquerie, Manitoba","Sun, 16 Jun 2019 19:14:44 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/40-seine-river-trl-la-broquerie-manitoba/1404881521,-97.0996248,49.8671574
364900.0,21 Hawthorne Way,"Sun, 16 Jun 2019 19:16:25 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/21-hawthorne-way/1385168468,-97.1576698333,49.767242833299996
419900.0,"Homes for Sale in Birds Hill, East St. Paul, Manitoba $419,900","Sun, 16 Jun 2019 19:16:16 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-birds-hill-east-st-paul-manitoba-419-900/1410252637,-97.06162,49.970014
364900.0,29 Hawthorne Way,"Sun, 16 Jun 2019 19:16:16 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/29-hawthorne-way/1385167869,-97.1576698333,49.767242833299996
259900.0,"Homes for Sale in Kleefeld, Manitoba $259,900","Sun, 16 Jun 2019 19:16:06 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-kleefeld-manitoba-259-900/1385167109,-97.1576698333,49.767242833299996
339900.0,21 Foxdale Way,"Sun, 16 Jun 2019 19:15:59 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/21-foxdale-way/1385166765,-97.1576698333,49.767242833299996
379900.0,"37119 38e RD Ste Anne Rm, Manitoba","Sun, 16 Jun 2019 19:15:32 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/37119-38e-rd-ste-anne-rm-manitoba/1421558725,-96.60110410000001,49.5302813
435900.0,"126 St Andrews WAY Niverville, Manitoba","Sun, 16 Jun 2019 19:15:24 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/126-st-andrews-way-niverville-manitoba/1421558279,-97.0557967,49.5988288
549000.0,"15 Pelican Inlet RD Manigotagan, Manitoba","Sun, 16 Jun 2019 19:15:23 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/15-pelican-inlet-rd-manigotagan-manitoba/1421558231,-96.36651839999999,51.1784972
341900.0,"Homes for Sale in River Park South, Winnipeg, Manitoba $341,900","Sun, 16 Jun 2019 19:15:22 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-river-park-south-winnipeg-manitoba-341-900/1428095432,-97.091704,49.824751
745990.0,"Homes for Sale in La Salle, Manitoba $745,990","Sun, 16 Jun 2019 19:15:21 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-la-salle-manitoba-745-990/1428095404,-97.27882751679999,49.6912976292
275000.0,Riverview house for sale,"Sun, 16 Jun 2019 21:00:36 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/riverview-house-for-sale/1441393008,-97.12403719999999,49.86886579999999
299900.0,"66 Mandan RD Winnipeg, Manitoba","Mon, 17 Jun 2019 05:06:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/66-mandan-rd-winnipeg-manitoba/1441418124,-97.1658537,49.9568691
239900.0,"46161 PR 210 HWY Marchand, Manitoba","Mon, 17 Jun 2019 05:36:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/46161-pr-210-hwy-marchand-manitoba/1441417455,-96.6641092,49.6643839
334999.0,"116 Andreas&apos;s DR La Broquerie, Manitoba","Mon, 17 Jun 2019 05:42:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/116-andreass-dr-la-broquerie-manitoba/1441417456,-96.51014599999999,49.521344
299900.0,"106 Taunus DR Winnipeg, Manitoba","Mon, 17 Jun 2019 05:42:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/106-taunus-dr-winnipeg-manitoba/1441416657,-97.05751020000001,49.9353495
649900.0,615 Churchill Drive - Listed by Sheraz Ali,"Mon, 17 Jun 2019 08:11:41 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/615-churchill-drive-listed-by-sheraz-ali/1441438296,-97.137168,49.8563479
324900.0,280 Tyndall Ave in Tyndall Park - Listed by Sheraz Ali,"Mon, 17 Jun 2019 08:11:36 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/280-tyndall-ave-in-tyndall-park-listed-by-sheraz-ali/1441438284,-97.1995895,49.93504859999999
319900.0,43 Lafayette Bay - Listed by Sheraz Ali,"Mon, 17 Jun 2019 08:11:33 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/43-lafayette-bay-listed-by-sheraz-ali/1441438268,-97.15037090000001,49.7885148
217900.0,7 Seine River Crossing Ste Anne MB,"Mon, 17 Jun 2019 09:22:09 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/7-seine-river-crossing-ste-anne-mb/1441453924,-96.63239879999999,49.6631655
388000.0,Lorette 3 bedroom 5 acres 2000 sqft,"Mon, 17 Jun 2019 09:21:06 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/lorette-3-bedroom-5-acres-2000-sqft/1441453702,-96.8838756,49.7529007
279900.0,CORYDON AREA Home PRICED TO SELL!,"Mon, 17 Jun 2019 10:06:45 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/corydon-area-home-priced-to-sell/1441463779,-97.1555104,49.8679018
419900.0,HUGE Home PRICED TO SELL!,"Mon, 17 Jun 2019 10:12:20 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/huge-home-priced-to-sell/1441465022,-97.10877119999999,49.8000342
224900.0,"Built in 2005 energy efficient. 3bed, 1.5 bth, hardwoods $224K","Mon, 17 Jun 2019 10:12:12 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/built-in-2005-energy-efficient-3bed-1-5-bth-hardwoods-224k/1441464982,-97.1125158,49.911732
